T,trajectories,best_r,best_x
126100,23,113.4000,5370
126200,23,113.4000,5370
126300,23,113.4000,5370
126400,23,113.4000,5370
126500,23,113.4000,5370
126600,23,113.4000,5370
126700,23,113.4000,5370
126800,23,113.4000,5370
126900,23,113.4000,5370
127000,23,113.4000,5370
127100,23,113.4000,5370
127200,23,113.4000,5370
127300,23,113.4000,5370
127400,23,113.4000,5370
127500,23,113.4000,5370
127600,23,113.4000,5370
127700,23,113.4000,5370
127800,23,113.4000,5370
127900,23,113.4000,5370
128000,23,113.4000,5370
128100,23,113.4000,5370
128200,23,113.4000,5370
128300,23,113.4000,5370
128400,23,113.4000,5370
128500,23,113.4000,5370
128600,23,113.4000,5370
128700,23,113.4000,5370
128800,23,113.4000,5370
128900,23,113.4000,5370
129000,23,113.4000,5370
129100,23,113.4000,5370
129200,23,113.4000,5370
129300,23,113.4000,5370
129400,23,113.4000,5370
129500,23,113.4000,5370
129600,23,113.4000,5370
129700,23,113.4000,5370
129800,23,113.4000,5370
129900,23,113.4000,5370
130000,23,113.4000,5370
130100,23,113.4000,5370
130200,23,113.4000,5370
130300,23,113.4000,5370
130400,23,113.4000,5370
130500,23,113.4000,5370
130600,23,113.4000,5370
130700,23,113.4000,5370
130800,23,113.4000,5370
130900,23,113.4000,5370
131000,23,113.4000,5370
131100,23,113.4000,5370
131200,23,113.4000,5370
131300,23,113.4000,5370
131400,23,113.4000,5370
131500,23,113.4000,5370
131600,23,113.4000,5370
131700,23,113.4000,5370
131800,23,113.4000,5370
131900,23,113.4000,5370
132000,23,113.4000,5370
132100,23,113.4000,5370
132200,23,113.4000,5370
132300,23,113.4000,5370
132400,23,113.4000,5370
132500,23,113.4000,5370
132600,23,113.4000,5370
132700,23,113.4000,5370
132800,23,113.4000,5370
132900,23,113.4000,5370
133000,23,113.4000,5370
133100,23,113.4000,5370
133200,23,113.4000,5370
133300,23,113.4000,5370
133400,23,113.4000,5370
133500,23,113.4000,5370
133600,23,113.4000,5370
133700,23,113.4000,5370
133800,23,113.4000,5370
133900,23,113.4000,5370
134000,23,113.4000,5370
134100,23,113.4000,5370
134200,23,113.4000,5370
134300,23,113.4000,5370
134400,23,113.4000,5370
134500,23,113.4000,5370
